count,detect_count,episode,reward,aveloss,learn_count
94,91,104,-32.04623789838269,1.9108137814818245,76
93,91,105,-16.17531677352025,2.6930199381781788,82
124,78,106,-8.719849624607766,2.109661141037941,50
167,159,107,71.62106214328175,0.43064418195703086,149
95,92,108,-33.5632855630506,0.599108879989082,81
153,153,109,67.37305711540077,0.5862704759110408,145
142,135,110,59.396233442966874,1.5864281797859197,120
154,151,111,67.18400703706453,0.08057090282028126,139
98,94,112,-27.20345077240739,0.6938319852720801,77
165,165,113,72.42023010372884,0.7349143783334987,157
147,127,114,31.41474248777935,0.5707865286028326,101
178,172,115,77.21794440326187,0.07722184049601673,153
191,189,116,82.98231203558076,0.015222095677711883,173
185,182,117,67.3272391435505,0.021112043913088328,172
145,143,118,52.950059729868954,0.06967412450667186,131
180,176,119,65.60906130367069,0.04015609100611219,155
163,162,120,58.930979329036354,0.0420007023156457,148
117,111,121,-6.129446972402389,0.20017494038094152,94
157,157,122,62.18474717650976,2.4553875465101775,148
148,146,123,52.01364876673237,0.009464525489646002,133
151,148,124,32.945935826061195,0.19520422359260814,136
98,74,125,-15.664816833182195,4.904862429256792,54
95,92,126,-15.533096438871981,1.978813631505501,82
88,84,127,-22.415539165794712,1.4985442219956502,74
79,79,128,-16.486278491220503,1.0090156126714929,71
95,91,129,-19.42060760953844,0.6866731348913163,80
91,88,130,-17.970165080102294,0.3368447525307345,78
178,168,131,85.13232963017583,0.24925342367496342,155
155,133,132,65.09109673943081,0.01004716025595114,106
156,121,133,45.578603211993965,0.012625289923008317,87
149,139,134,60.923757409775554,0.014058456844219766,119
172,170,135,75.90798643482924,0.004807071696419583,154
199,196,136,84.34488693622278,0.005632637579886553,180
183,180,137,72.92100031217595,0.012958566529642036,163
160,157,138,65.52751675676626,0.038481564622850635,148
162,160,139,64.97502171605777,0.013943345949047472,148
174,153,140,80.49041020484526,0.01321205928349706,127
190,175,141,76.73941948569751,0.019013176448520665,152
168,152,142,66.77368271082837,0.0014386223311819613,133
151,115,143,40.58780663794779,0.026238598874624586,80
165,133,144,36.508306121869865,0.11302665756549686,100
183,175,145,83.51355590463156,0.02089953109419021,156
154,137,146,34.52135145108332,0.07816947417079725,110
150,119,147,30.535982350652716,0.128195246681571,98
198,195,148,94.09918809604436,0.09817711660088818,183
170,164,149,74.85849502135237,0.0034933500655461103,150
168,166,150,74.5867388902892,0.005300244891877573,153
172,168,151,86.00620893448993,0.0034243692400794524,158
126,120,152,31.862178520800153,0.04654021919065831,102
163,157,153,75.80228974691327,0.02788373827264249,139
169,141,154,37.66758050803217,0.028149224545442216,115
170,164,155,73.0517615958644,0.09317842500809675,156
167,164,156,73.1034386980486,0.0096403243612276,151
161,157,157,68.12351826027249,0.002882626947663542,143
173,171,158,71.31871988973361,0.002654866949998467,158
132,130,159,53.555622850060054,0.004154128094762368,119
166,164,160,65.45459084861683,0.0031520968442516452,153
147,139,161,38.86375785971458,0.017067753324877637,123
148,145,162,43.94780275490618,0.06522058235714212,128
87,67,163,6.6487287168227995,0.09561561797228124,45
130,107,164,22.419203359845742,0.17006102921087532,79
188,186,165,83.32141552093358,0.04191974414690166,173
165,162,166,70.6603315957183,0.049707001415143,151
163,159,167,69.43732794759995,0.17812772505788196,145
167,165,168,70.31419600671286,0.07788793832859309,151
87,85,169,-21.66835436329165,0.38996011723537705,74
145,141,170,44.81202027361301,0.09234062818308862,130
95,94,171,16.710059761427217,0.052344489598181096,80
130,117,172,37.38692246331551,0.07806012090389626,99
145,136,173,53.260956574230775,0.006901471515416971,117
174,171,174,69.13241845546256,0.0023654410893542287,156
184,181,175,73.5844664006393,0.001586460407997947,165
156,154,176,65.84449149043937,0.0018124424249334778,144
161,151,177,61.08028721067958,0.008300424098787415,135
171,150,178,44.03689624909956,0.05825527812354267,125
166,160,179,73.7638852867318,0.05200758360948193,152
161,152,180,58.026111417155604,0.053863157433618476,139
92,91,181,39.44698228743408,0.008531423182675342,82
160,158,182,69.58282436188324,0.07195585907179991,145
146,142,183,64.11456246120996,0.04734184147783901,132
129,126,184,55.55688057035014,0.006572813673520959,116
154,151,185,67.16113057576398,0.005627387729570425,138
198,193,186,97.0196227114005,0.0023545227037254294,184
170,169,187,75.2738788861911,0.0011701211363124924,156
150,126,188,53.135326032594314,0.016419560622755222,104
148,141,189,62.36572079587641,0.016686490018083346,126
155,145,190,71.4940886582594,0.0027260555611652005,127
122,108,191,51.915224300078606,0.009003022905248641,88
138,123,192,59.18940103645696,0.017905051856864206,101
159,136,193,67.2691620781461,0.006158023093564388,117
124,95,194,35.0004771754813,0.0041486519208598525,62
140,118,195,54.48661624040297,0.01577946005609671,95
184,167,196,89.65726227794434,0.013047390665871485,149
151,114,197,27.182257746277443,0.06106308906315531,79
138,114,198,34.691159840157475,0.09312127031728454,87
152,137,199,59.31158906781547,0.031541118915481246,113
181,179,200,95.07858485049792,0.0023474227243192314,167
187,178,201,86.02741305377862,0.008020305477415765,158
139,106,202,41.01401222770808,0.006649237622041255,75
146,123,203,48.17913146114978,0.02036658961295181,91
179,170,204,87.78779969065063,0.010369594822142033,155
165,137,205,64.70158615768382,0.00350580908147654,104
178,162,206,80.0290139498997,0.004705869429913498,138
162,136,207,61.699269343000395,0.024652029290640105,108
180,167,208,95.13404501092074,0.006619444244618838,150
151,127,209,58.92334838538383,0.028637940296903253,108
168,162,210,67.34612895184917,0.021746150981381433,147
156,149,211,74.15476747410703,0.03864845759695771,134
184,169,212,88.49424656471933,0.004060161397016297,144
170,159,213,82.32183771442725,0.01186020190477477,141
132,126,214,59.65178983554332,0.007583790327771567,112
135,107,215,41.67161619735567,0.005293322895239625,72
149,110,216,41.733278996140335,0.007239714188322629,73
