,count,detect_count,time,response,pixel_w,pixel_h,pure_pixel_w,pure_pixel_h,pos_x,pos_y,pos_z,speed_x,speed_y,speed_z,euler_x,euler_y,euler_z,speed_eulerx,speed_eulery,speed_eulerz
82,82.0,81.0,5.48913311958313,1.5020370483398438e-05,150.3349115828139,156.17150749178106,75.16745579140695,78.08575374589051,0.04525299845591557,-0.08220122032414022,1.3945574237450689,0.2981919704371137,0.004154849718868298,-0.0042287838425373305,-2.2784715974887537,-10.528614251708031,0.8044539807483491,-13.829887858450892,-48.927942378602246,-3.408835392366011
83,83.0,82.0,5.503916025161743,0.0002751350402832031,151.07845578219394,156.23342104838844,75.53922789109697,78.11671052419422,0.0549635157775624,-0.08215989830673281,1.3961922979545016,0.3521491089613566,0.0014985310389246703,0.05928824150617036,-1.9885860999964506,-8.943842893883904,0.891228176811026,10.512613927907768,57.47127604841143,3.1468411838564556
84,84.0,83.0,5.550369024276733,1.3113021850585938e-05,151.0968173496126,156.35324385006973,75.5484086748063,78.17662192503488,0.06417998394563414,-0.0823163793802596,1.3945317112596196,0.2898344465095854,-0.00492093115364705,-0.05222122149346108,-2.5001129696565303,-9.291889065876394,0.9274781972046588,-16.086217023600756,-10.945165521070571,1.1399708006530163
85,85.0,84.0,5.592267036437988,0.0004711151123046875,150.7363671526905,156.25417851422733,75.36818357634525,78.12708925711368,0.07322882879159263,-0.08226128672318012,1.3933719752460079,0.2277881509367722,0.0013868570740201804,-0.029194237122254482,-2.4797332862035035,-9.509281746623902,0.8338280877908761,0.5130213291827052,-5.47246390203938,-2.3574705524893256
86,86.0,85.0,5.609621047973633,1.9073486328125e-05,151.07711761820724,156.3668810886381,75.53855880910362,78.18344054431904,0.08228219124832495,-0.08232878456610718,1.3946284122385788,0.3407749651415433,-0.002540666540252575,0.047293176915447106,-2.1807372277057513,-8.70477667309126,0.9037487738441202,11.254423083023926,30.282139889960106,2.6318640688850925
87,87.0,86.0,5.631057977676392,0.0003161430358886719,150.943880343234,156.38154758796625,75.471940171617,78.19077379398314,0.09097333309288291,-0.08244220244437096,1.393164207262878,0.6715539405916666,-0.008763661259226067,-0.11313733440922644,-2.622223348440446,-9.116982842138409,0.8984530947557093,-34.113094619616305,-31.850668428929172,-0.40919067063185105
88,88.0,87.0,5.671355962753296,2.5033950805664062e-05,150.8311248723062,156.55096382859085,75.4155624361531,78.27548191429543,0.10050989410092595,-0.08265799934358235,1.396089306442286,0.32261611161342546,-0.0073002790485056975,0.0989543424037547,-1.887252906109556,-8.767148714028004,0.9956403946098603,24.86360712793764,11.834677723496466,3.287787783322565
89,89.0,88.0,5.693495988845825,0.0003209114074707031,150.11129430573465,156.52489332438606,75.05564715286732,78.26244666219301,0.10992644124420577,-0.08254407811557098,1.3943913012524474,0.29122875539564885,0.0035232805551846285,-0.052514783876480495,-1.849892752960771,-9.545264096944166,0.8872484261444614,1.1554501599534113,-24.06503902894005,-3.352275265099739
90,90.0,89.0,5.728495121002197,0.006999969482421875,151.1993829913431,156.98460027978012,75.59969149567155,78.49230013989006,0.12821701766077473,-0.0826222855264026,1.3943726858360006,0.49856854565986797,-0.0021317947663381264,-0.0005074231064860931,-1.5927551721412498,-8.094119259733993,1.0724386591562844,7.00911260443119,39.555624412924786,5.047956009712044
91,91.0,90.0,5.79548716545105,0.013695001602172852,151.58802830133345,156.57163162770937,75.79401415066673,78.28581581385467,0.1367413000936022,-0.08248227176632648,1.3937674603684316,0.18391872295567835,0.0030209172622265475,-0.013058259856205498,-2.944230774750347,-7.884633750500535,1.0540082611149693,-29.15924817089552,4.5198299844645184,-0.397651684823303
92,92.0,91.0,5.808654069900513,0.006090879440307617,151.0716671759851,156.72107469092302,75.53583358799256,78.3605373454615,0.14580633964177675,-0.08262205561219446,1.3943440297336187,0.22616248088859325,-0.003487448808319498,0.014384753352933915,-2.2382677464268963,-8.112168181498939,1.0437451278252994,17.612978857153173,-5.676726629674342,-0.25605356426155473
93,93.0,92.0,5.910143136978149,0.026936054229736328,150.66322097764532,156.6278391999803,75.33161048882266,78.31391959999016,0.1549753473105289,-0.08279735401760503,1.3948042950540305,0.19107280466770238,-0.003653040676334401,0.009591461676062044,-2.5264464892740364,-8.640534251849152,1.053807440955211,-6.005352229017106,-11.010612118596622,0.20968838293473818
94,94.0,93.0,5.966551065444946,0.000308990478515625,150.54398175482584,156.66433003668487,75.27199087741292,78.33216501834244,0.16454139363670459,-0.08269101859537914,1.3953145446162585,0.11472275351853105,0.0012752491487449135,0.006119271511391866,-1.6462723266107107,-7.991550675988163,0.9994126902464454,10.555667417196409,7.78306734803781,-0.6523400959483331
95,95.0,94.0,6.034307956695557,1.1920928955078125e-05,150.38312788007715,156.57105655001396,75.19156394003858,78.28552827500698,0.1734763337015883,-0.08280293626960064,1.3968044244518454,0.17957150522243845,-0.002249284838511227,0.029943117999010508,-1.388660797025294,-7.7530377707006375,1.008860156381714,5.177392326571815,4.793554417425782,0.18987208667641509
96,96.0,95.0,6.070011138916016,0.00023984909057617188,151.25918808277333,156.7806405999585,75.62959404138667,78.39032029997927,0.1819163184331328,-0.08275877668185327,1.3941723122573182,0.17965460363906557,0.000939986680777546,-0.05602747967943292,-1.970428842609902,-7.180889495522181,1.050101477176118,-12.383589658491013,12.178821984805932,0.8778680739999793
97,97.0,96.0,6.10832405090332,1.8835067749023438e-05,149.9830900220502,156.5346633611292,74.9915450110251,78.26733168056458,0.19086955369512343,-0.08276327258602831,1.395699744176939,0.21833409191090686,-0.0001096373686885761,0.03724803954855442,-1.9994107912912564,-8.407993248230492,0.994780085435435,-0.7067554087420634,-29.924220205118008,-1.3490705287536542
98,98.0,97.0,6.116753101348877,1.3113021850585938e-05,150.43360257018026,156.76428500641805,75.21680128509013,78.38214250320902,0.20021135601522114,-0.08272399818055415,1.3939535110763135,0.3710731763617992,0.0015600499656971308,-0.0693635169225501,-2.3320186895875903,-8.257121578525535,1.0511044018338065,-13.211783451927289,5.9928938530398055,2.2373030681013275
99,99.0,98.0,6.132570028305054,0.00031304359436035156,150.53850797835366,156.65843746776136,75.26925398917683,78.32921873388068,0.20944451903122902,-0.08279435923405601,1.3941051644845663,0.6644024940072383,-0.0050630601178127226,0.01091271782954572,-2.475783250686398,-7.999013263295118,1.039091860410809,-10.34504998756132,18.5730294229378,-0.8644017729317172
100,100.0,99.0,6.177852153778076,6.413459777832031e-05,150.10215576619066,156.7699033120574,75.05107788309533,78.3849516560287,0.2185105518805463,-0.08271592574286593,1.3945227406412002,0.22862286393520448,0.0019778981261536553,0.010530235046288734,-1.8667296318495274,-8.023466776735726,1.0284834945932968,15.358821762825565,-0.6166569622004774,-0.26751667627749787
101,101.0,100.0,6.1984641551971436,0.00018095970153808594,150.24376853121703,156.73437500985878,75.12188426560851,78.36718750492938,0.23597456950888793,-0.08279985222186555,1.394828131367798,1.8560597743474927,-0.008919629204966542,0.032456646297524885,-2.1800088144690823,-7.843558442593213,1.06733292655167,-33.29502416769111,19.12049272842455,4.128881993177057
102,102.0,101.0,6.207757949829102,0.0005311965942382812,149.2988041468218,156.441666340481,74.6494020734109,78.2208331702405,0.2452188629245288,-0.08284272816979737,1.3961442423242434,0.4165015291203008,-0.001931775320531705,0.059297363379233865,-1.7618507045461484,-8.129500215108196,0.9577489008033668,18.840108634185185,-12.883103135860727,-4.937306967572331
103,103.0,102.0,6.2736921310424805,0.03276491165161133,149.88225566316555,156.383360801094,74.94112783158278,78.191680400547,0.25450665211741547,-0.08286960437229057,1.397462000457447,0.1435032080352804,-0.00041525719387920223,0.020360337169810363,-1.7982357564351967,-7.340147696712239,1.0185973871446037,-0.5621759454453932,12.196079853675224,0.9401540897101819
104,104.0,103.0,6.306695938110352,0.014742136001586914,149.6315760712655,156.3992593173531,74.81578803563275,78.19962965867657,0.26303700952326364,-0.08302119836060208,1.3977035547809937,0.3138803936237587,-0.005578005522909308,0.00888815820359459,-1.9220828555710208,-7.62830526418985,1.0389175198482887,-4.5570395677985,-10.602956758122383,0.7476933202291186
105,105.0,104.0,6.36244010925293,0.02597188949584961,149.20971821775765,156.1212727938091,74.60485910887883,78.06063639690456,0.280508980111304,-0.08305804409299579,1.3972151234185244,0.41527974865016465,-0.0008757619187937757,-0.011609203004151612,-2.347083290805921,-7.947745657520573,0.9519908522191989,-10.101555118308816,-7.592568083985741,-2.066102647214546
106,106.0,105.0,6.394920110702515,0.00017595291137695312,148.77576904196735,156.22360457973699,74.38788452098368,78.1118022898685,0.28973014003692027,-0.08316248987786448,1.3967240820129423,0.18468580850958655,-0.0020918902154929944,-0.00983481251091648,-2.156392871523297,-8.221848922834457,0.9406432073428188,3.8192390701747607,-5.489871510522473,-0.22727606782439072
107,107.0,106.0,6.449722051620483,0.038353919982910156,148.4484497134822,156.19150028309778,74.2242248567411,78.0957501415489,0.3085907807394029,-0.08308921708219713,1.3975064686718865,0.3576277610351972,0.0013893688063234702,0.014835296081177802,-2.027877020736933,-8.190466407220933,0.9481215465356971,2.436865040762426,0.5950624356594334,0.14180121152823838
108,108.0,107.0,6.484342098236084,0.013794898986816406,149.26544918056925,156.5322400826317,74.63272459028462,78.26612004131584,0.31741369835985966,-0.08318400439479108,1.3977975906318276,0.23907846101813063,-0.002568493302766746,0.007888659187967235,-2.320851101408256,-7.855843480127013,1.1318995535976106,-7.938846914165693,9.067423937576642,4.979913106688021
109,109.0,108.0,6.52621603012085,0.036377906799316406,148.65481407860875,156.35803558442535,74.32740703930438,78.17901779221268,0.32673279494955204,-0.08322468049569347,1.3979417291784115,0.21529081602012115,-0.0009397038512807997,0.0033299048910305946,-2.2361335579920616,-8.114872364890573,1.0559546702858975,1.9571542024219493,-5.984114386711128,-1.7544872234521307
110,110.0,109.0,6.585716962814331,0.039031982421875,149.2670395768714,156.3893491538827,74.6335197884357,78.19467457694137,0.33632230427293475,-0.0831406353892571,1.398165064576906,0.19352430432216447,0.0016961004162246653,0.004507094801894937,-2.4906437520270144,-7.680938819424995,1.1163857818621494,-5.136228203398731,8.75714123385966,1.2195502848819249
111,111.0,110.0,6.6223061084747314,0.011631011962890625,148.88991362858928,156.71613345450848,74.44495681429464,78.35806672725423,0.364122537819346,-0.08332199890601222,1.3987017103335209,0.684601112978047,-0.004466209437301375,0.013215294815426474,-2.292656728655047,-7.871099985993144,1.2370054332858869,4.875575463399539,-4.6828580076646285,2.9703472625097613
112,112.0,111.0,6.662893056869507,1.0013580322265625e-05,149.0689121797559,156.72210653688535,74.53445608987795,78.36105326844267,0.3730968795046347,-0.08334687973711352,1.3986947635724791,0.6841849139881704,-0.0018968621748495509,-0.000529606434935345,-2.568316134190959,-7.869734845918953,1.271575408113626,-21.015692658079434,0.10407540485932144,2.6355420913895085
113,113.0,112.0,6.687942981719971,0.00031304359436035156,147.4337774753892,156.68801460663087,73.7168887376946,78.34400730331544,0.39194580295926135,-0.08359959807199857,1.4011134249528088,0.48333189688409356,-0.006480308144463202,0.06202031621005296,-1.8090755737105277,-8.414027562611649,1.2595024077126127,19.468760705178333,-13.956979126821347,-0.30958087335602325
114,114.0,113.0,6.730848073959351,0.022728919982910156,148.84608461825542,156.81433263741656,74.42304230912771,78.40716631870828,0.40128806346754314,-0.08355253540852609,1.4010118344096476,0.20490119810143737,0.0010322122919617276,-0.002228157092284662,-1.965360306852275,-7.364581832638024,1.3495460798717265,-3.4277495299258125,23.01720094653853,1.974902786161841
115,115.0,114.0,6.810356140136719,0.016130924224853516,148.50708819766396,156.60442488652146,74.25354409883198,78.30221244326074,0.41973026763497595,-0.08377834728147301,1.4029781939594619,0.5994529573325694,-0.007339881600371966,0.06391535613713965,-1.9203073300798035,-7.2855185854455575,1.3501843426392808,1.4644204086291175,2.56990416739526,0.020746354399510718
116,116.0,115.0,6.877338171005249,0.0004439353942871094,148.33185072702008,156.46639137937314,74.16592536351004,78.23319568968657,0.42883619761775343,-0.08381815619048813,1.4029001903156493,0.11259806529072557,-0.0004922513290695549,-0.0009645428194087078,-1.8760473647559226,-7.207779809488794,1.291014983100208,0.5472902245821463,0.9612676340973658,-0.7316501907209684
117,117.0,116.0,6.9012839794158936,0.00026297569274902344,148.0839694488452,156.8034859844497,74.0419847244226,78.40174299222485,0.4380973418149223,-0.0838771224672843,1.40223228333346,0.20470203864250058,-0.0013033505163460581,-0.014762962109963784,-1.9358006193644264,-7.630734301161979,1.3863556767582161,-1.3207453391800432,-9.34869869804757,2.1073459112482578
118,118.0,117.0,6.9492809772491455,1.1920928955078125e-05,147.83961715455234,156.66372725798473,73.91980857727617,78.33186362899235,0.44733579793004563,-0.08400788459982987,1.4032064464793281,0.16989018615009577,-0.002404644538299343,0.01791433072038778,-1.9587585020025382,-7.6603628104011605,1.3755718792557472,-0.422182982350922,-0.5448521795491749,-0.1983081742522228
119,119.0,118.0,7.001201152801514,0.00025582313537597656,147.73561598827223,156.6668567605177,73.86780799413611,78.33342838025885,0.4564155911856603,-0.0840133154516243,1.4031609595810142,0.581399526299521,-0.0003477496207009435,-0.002912628116969377,-1.8556788524606314,-7.578125330673318,1.366193670552689,6.60042114700423,5.265850269032083,-0.6005077366849174
120,120.0,119.0,7.025180101394653,0.00028586387634277344,147.75153977794457,156.45573121040718,73.87576988897229,78.22786560520359,0.4652146637181257,-0.08404654280408713,1.4033332559486231,1.2828386499082296,-0.004844298284412817,0.025119515584404367,-2.1094608202501837,-7.556032643545988,1.3191734644838782,-36.99950372371617,3.220947755879885,-6.855192686406798
121,121.0,120.0,7.050438165664673,0.00021791458129882812,147.44926888345344,156.76325066124696,73.72463444172672,78.38162533062348,0.48387557381135365,-0.08420747793733407,1.4030615063413558,0.72937098571131,-0.006290230014799812,-0.010621469045667088,-1.7186654055963237,-7.5132965871949,1.3858517448848384,15.274433849878793,1.6703600944692847,2.6061538723790587
122,122.0,121.0,7.067507982254028,0.01028585433959961,146.91898450236226,156.58512941383094,73.45949225118113,78.29256470691547,0.4932918793569459,-0.08423947540683382,1.404010655835308,0.29249593055536866,-0.0009939279870891109,0.029483151659162,-1.5891911778565624,-7.597391778513625,1.34267644364976,4.021819867921171,-2.6122242020402817,-1.3411416877475932
123,123.0,122.0,7.132843017578125,0.02777719497680664,146.5984878446352,156.47104033828032,73.2992439223176,78.23552016914016,0.5020078977146417,-0.08417002060883443,1.4041905343966083,0.1599329369534518,0.0012744477321740312,0.0033006477755199233,-1.4188748797406787,-7.539352394375791,1.2923937357560686,3.12518682853187,1.0649827459275063,-0.9226530763682954
124,124.0,123.0,7.194858074188232,0.02670598030090332,147.13032447501723,156.40269778254276,73.56516223750862,78.20134889127138,0.5105044816194563,-0.08408308457752935,1.4040837711617677,0.13832459044112533,0.001415320681766916,-0.0017381080324679204,-1.8525677008299544,-7.404610013547647,1.3083258238632802,-7.060529564174251,2.193609202464747,0.2593747777919536
125,125.0,124.0,7.205824136734009,0.004739999771118164,146.0830342069146,156.22168071069697,73.0415171034573,78.11084035534847,0.5198994357689175,-0.08409256901958954,1.4044268058466627,0.4415356852845152,-0.00044574135838980935,0.016121638515939982,-1.3402826798469474,-7.527648579350838,1.199852730346897,24.07591502867479,-5.782456902299086,-5.097921811937115
126,126.0,125.0,7.260226011276245,0.021260976791381836,145.89891626665258,156.36432791058067,72.94945813332629,78.18216395529035,0.5292797927941217,-0.08403960962862643,1.4044249535988074,0.18238742886393847,0.001029718498561329,-3.601427142294909e-05,-1.6242987728750489,-7.907512805794736,1.2702570938262931,-5.522280743066787,-7.385908595199035,1.3689106716628026
127,127.0,126.0,7.3110411167144775,0.026698827743530273,146.20009224878277,156.30666213135092,73.10004612439138,78.15333106567547,0.5383719759653474,-0.08401841624979338,1.4049805832907951,0.1743969462834605,0.0004065096886311836,0.010657519731206724,-1.3991726389776593,-7.401676589782701,1.2671831888449006,4.318138948691438,9.702432268551442,-0.05896049736623627
128,128.0,127.0,7.34319806098938,1.0013580322265625e-05,147.39040438028462,156.29663265395678,73.69520219014237,78.1483163269784,0.5459324402265306,-0.08394175155878011,1.4035664997929398,1.1082297299412212,0.011237681560624156,-0.20727951601973063,-2.2905593603104664,-7.271574144819962,1.294133337248172,-130.6614556102984,19.070706832913892,3.9504129184467454
129,129.0,128.0,7.381986141204834,0.0002589225769042969,146.1777137937553,156.26036842514165,73.0888568968777,78.13018421257081,0.5551650104446544,-0.08400022623631569,1.4049101750455504,0.24494728510081004,-0.001551378778724795,0.035648751908544385,-1.6950440960058988,-7.506053243866175,1.2711279233976707,15.799484193594267,-6.220913284960205,-0.6103515632341503
130,130.0,129.0,7.426736116409302,0.0003821849822998047,145.69582502586525,156.1210814608928,72.84791251293257,78.0605407304464,0.564193435272376,-0.08395408203311298,1.4051738134191505,0.22482905876988651,0.0011490994245081543,0.006565216914708888,-1.4620065745477329,-7.479208774874407,1.2073798872330799,5.803183568260233,0.6684905519803324,-1.5874763585898464
131,131.0,130.0,7.46685004234314,0.0010302066802978516,145.1007927767082,155.96602042397217,72.5503963883541,77.98301021198608,0.5738907020610959,-0.08404598786736611,1.4057661113118263,0.18572869854742063,-0.0017602435156887774,0.01134409511007941,-1.3870446617816101,-7.6410760982174395,1.159692919055848,1.4357219206212055,-3.100193895544487,-0.913333491817712
132,132.0,131.0,7.508897066116333,0.0002529621124267578,146.51731493020975,155.91648700544843,73.25865746510487,77.95824350272423,0.5825287814131169,-0.08404554885908296,1.4056610775603213,0.17582441584813813,8.935826101259209e-06,-0.002137917151499068,-1.8450286116264076,-6.9986681659486045,1.1997816789731885,-9.32206769210157,13.075939086036744,0.815989586029161
133,133.0,132.0,7.553646087646484,0.0002551078796386719,145.0250525287944,155.9301519606971,72.51252626439725,77.96507598034853,0.5914621012493375,-0.0841222292862211,1.4061437050073322,0.17378325072510925,-0.0014916933614114918,0.009388734330393804,-1.0585121299349192,-7.2596541460500825,1.1470211306198292,15.300402699457056,-5.077059015822926,-1.0263709092458924
134,134.0,133.0,7.582772970199585,9.059906005859375e-06,145.09770662057588,155.78469345892634,72.548853310288,77.89234672946318,0.5999001893307496,-0.08408504840376835,1.4067675881551247,0.34758946182240535,0.0015315890041846848,0.025699566713336553,-1.6535019546313532,-7.566932361049136,1.16119480341769,-24.509366453713398,-12.657686000760055,0.5838549268889377
135,135.0,134.0,7.616538047790527,0.0006899833679199219,144.07957540837742,155.3564711278751,72.03978770418871,77.67823556393753,0.6093559137228346,-0.08422646478282003,1.4073380881400424,0.5422205873430436,-0.00810925413324395,0.03271423997511808,-1.3949946967621014,-7.675303004290938,0.9906230526219538,14.823608576370368,-6.214309067478709,-9.78111364772995
136,136.0,135.0,7.623392105102539,0.00013494491577148438,144.6753449999975,155.61911264248022,72.3376724999988,77.80955632124011,0.6273442610391204,-0.08427268927446661,1.4070251025092504,0.6034149932986259,-0.0015505899917721748,-0.010499031344358822,-1.5083721665548682,-7.416708753001555,1.097997544808649,-3.8032212727668893,8.674484968809484,3.6018527630172446
137,137.0,136.0,7.661856174468994,0.029768943786621094,144.4052744842561,155.61897632141333,72.20263724212805,77.80948816070665,0.6365447091121299,-0.084326268881211,1.4075312793925419,0.2262383546603498,-0.0013175186661571042,0.012446853059136566,-1.358512055967796,-7.3921919159071585,1.1063954727050287,3.685049312750188,0.6028672562137324,0.20650444138768273
138,138.0,137.0,7.726447105407715,0.040177106857299805,144.42374051111585,155.6228645389407,72.21187025555798,77.81143226947034,0.645045984816662,-0.08425080092363006,1.406395911339432,0.1856455182622049,0.001648021848042747,-0.02479345429599085,-1.4351460680293362,-7.386312245755614,1.066710876355151,-1.6734854132647823,0.12839654311085827,-0.866607284889247
139,139.0,138.0,7.75979208946228,0.006922006607055664,144.88741641019078,155.78145154522255,72.44370820509539,77.89072577261126,0.6738125853081968,-0.08445920743897768,1.4093162705457296,0.636135748974779,-0.004608637533339927,0.06457992460806122,-1.382090022012899,-6.9639947312248935,1.2630996450740755,1.1732650710756902,9.338999527949914,4.342880783428376
140,140.0,139.0,7.785158157348633,1.0013580322265625e-05,144.01884047196563,155.78998643731043,72.00942023598282,77.89499321865523,0.6827210832794192,-0.0844073535858948,1.4091416087626403,0.46447242466611116,0.0027035629291818557,-0.009106538739760016,-1.0589738412133571,-7.149897024356843,1.2252684902497355,16.846673415610994,-9.69259791279253,-1.9724456654693634
141,141.0,140.0,7.795506000518799,0.0017600059509277344,144.70889127844475,155.48398345951648,72.35444563922238,77.74199172975824,0.6915049413749501,-0.08444162043519683,1.4098414213813624,0.4636976721523145,-0.0018089384050310104,0.036942933129731535,-1.4313943487315295,-6.842092956519691,1.1790485992628892,-19.659985455118125,16.24889976395652,-2.4399364862962183
142,142.0,141.0,7.825490951538086,0.02028799057006836,144.2208192019807,155.73637052905644,72.11040960099035,77.86818526452822,0.7009596951159893,-0.08445483829290333,1.4100182866689421,0.3652618282848302,-0.0005106403618878267,0.006832767946254951,-1.04108706036399,-6.871879641965435,1.2523229341499964,15.078589844514775,-1.1507374472623577,2.8307789140024626
