count,detect_count,time,response,pixel_w,pixel_h,pure_pixel_w,pure_pixel_h,pos_x,pos_y,pos_z,speed_x,speed_y,speed_z,euler_x,euler_y,euler_z,speed_eulerx,speed_eulery,speed_eulerz
73.0,73.0,440.5430679321289,0.0799720287322998,50.68336668579468,51.206798635811225,25.34168334289734,25.6033993179056,1.2442455547699034,-0.3651224703438257,4.17326644889793,-0.009370306891908653,0.00218790622806464,-0.023697707364092935,3.7208324155917216,-6.879139661772103,-1.1585219320716889,-22.828830318402627,-52.73157236013298,5.248694428879022
74.0,74.0,440.5595450401306,0.016418933868408203,50.54782453998246,51.34057272621354,25.27391226999123,25.670286363106783,1.2308782742039828,-0.36424548318907457,4.157287986520861,-0.013367280565920625,0.0008769871547511521,-0.01597846237706957,3.407298815067278,-7.033891901884462,-1.026143910015175,-6.8446472672739445,-3.3783444441610917,2.889900366023475
75.0,75.0,440.6402859687805,0.06979107856750488,52.021571653813226,51.77337957736202,26.010785826906613,25.886689788680997,1.2047224005102768,-0.3618941328509747,4.125339324971795,-0.026155873693705978,0.0023513503380998557,-0.03194866154906606,5.172547627000319,-6.791964624851438,-1.4142417182630782,37.916680252399246,5.196479468268137,-8.336150916809615
76.0,76.0,440.6528789997101,0.0233919620513916,50.311058755425165,55.160304949104244,25.155529377712583,27.580152474552136,1.1925871260688907,-0.3613907107958465,4.117376946334943,-0.012135274441386068,0.0005034220551282109,-0.007962378636851675,6.305619430649002,38.70013683774973,3.0254001974785987,43.544507956119524,1748.2838843045074,170.61762732053307
77.0,77.0,440.7385468482971,0.0761570930480957,53.14329213962537,51.95970845316282,26.571646069812687,25.97985422658141,1.187129609080644,-0.36121129079890163,4.115542278311418,-0.005457516988246702,0.00017941999694487398,-0.0018346680235250545,5.98873042101105,-3.8895185054621533,-1.6138827592519598,-5.576982765816697,-749.54247899773,-81.64751792747188
78.0,78.0,440.78151202201843,0.04811692237854004,51.54306356101165,56.209266671748395,25.771531780505825,28.104633335874183,1.1789714603485224,-0.36123920004861626,4.1118890665733945,-0.008158148732121617,-2.790924971463049e-05,-0.003653211738023465,8.063642208771462,33.74384944390539,1.5616226447222779,42.16784558495359,764.8122960656254,64.5348984563353
79.0,79.0,440.8133330345154,0.03440499305725098,51.03256359011334,56.35149335803476,25.51628179505667,28.17574667901738,1.1677316297372584,-0.358330338612186,4.080175620401102,-0.01123983061126399,0.0029088614364302656,-0.03171344617229277,5.67012019248029,36.45504053019134,1.900418977532103,-54.109246056097916,61.290643910709605,7.659012121106965
80.0,80.0,440.89032196998596,0.07862401008605957,50.88733196313456,56.41489075028312,25.44366598156728,28.20744537514156,1.1603720459788982,-0.35798555295090567,4.076757959471597,-0.007359583758360211,0.0003447856612803224,-0.0034176609295046845,7.382162567472678,35.42363087183207,1.9783997144644574,45.072850069045614,-27.153868134367745,2.0529947829365653
81.0,81.0,440.91410994529724,0.023122072219848633,51.347207722280245,57.11101252324775,25.673603861140123,28.55550626162389,1.1340620177739877,-0.3555599116890341,4.04551396057262,-0.026310028204910463,0.0024256412618715584,-0.031243998898976777,6.374983279602645,35.47946583530457,1.7203741878858747,-18.959043326079712,1.0510318315063705,-4.857046999033542
82.0,82.0,440.96448707580566,0.05087399482727051,51.77581703578562,57.7004052413121,25.88790851789281,28.850202620656034,1.1104972639505981,-0.3523076331432509,4.008973570648788,-0.023564753823389628,0.0032522785457831938,-0.03654038992383235,7.241375325709939,35.61912165457064,2.135388747689353,13.15405028833918,2.120333026992684,6.300983965141165
